NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
02/11/2022,13636.363636363636,14272.727272727272,13636.363636363636,13954.545454545454,,,40121700
01/11/2022,14318.181818181816,14545.454545454544,13454.545454545454,13636.363636363636,,,81552300
31/10/2022,14227.272727272726,14545.454545454544,14227.272727272726,14227.272727272726,,,66353200
28/10/2022,15818.181818181816,16045.454545454544,15272.727272727272,15272.727272727272,,,31404900
27/10/2022,15409.090909090908,15999.999999999998,15363.636363636362,15818.181818181816,,,21366800
26/10/2022,15454.545454545454,15818.181818181816,15318.181818181816,15363.636363636362,,,12022500
25/10/2022,14909.090909090908,15909.090909090908,14590.90909090909,15545.454545454544,,,31189500
24/10/2022,15454.545454545454,15499.999999999998,14727.272727272726,14909.090909090908,,,28145800
21/10/2022,16636.363636363636,16636.363636363636,15363.636363636362,15363.636363636362,,,45155900
20/10/2022,16681.81818181818,16909.090909090908,16409.090909090908,16454.545454545452,,,26033000
19/10/2022,17136.363636363636,17136.363636363636,16681.81818181818,16727.272727272724,,,20235600
18/10/2022,17727.272727272724,17909.090909090908,17000,17136.363636363636,,,28506600
17/10/2022,17500,17590.90909090909,17181.81818181818,17500,,,22831850
14/10/2022,17954.545454545452,18090.90909090909,17545.454545454544,17681.81818181818,,,23588600
13/10/2022,17090.90909090909,17818.181818181816,16863.636363636364,17727.272727272724,,,24463100
12/10/2022,16181.81818181818,17000,15909.090909090908,17000,,,28996700
11/10/2022,16727.272727272724,16727.272727272724,15772.727272727272,15909.090909090908,,,26759700
10/10/2022,15727.272727272726,16909.090909090908,15636.363636363634,16681.81818181818,,,25181300
07/10/2022,16045.454545454544,16181.81818181818,15499.999999999998,15999.999999999998,,,37232300
06/10/2022,17545.454545454544,17545.454545454544,16363.636363636362,16363.636363636362,,,37610800
05/10/2022,17454.545454545452,17590.90909090909,17136.363636363636,17454.545454545452,,,25667500
04/10/2022,18272.727272727272,18409.090909090908,16954.545454545452,17136.363636363636,,,32115400
03/10/2022,19272.727272727272,19272.727272727272,17954.545454545452,17954.545454545452,,,34133600
30/09/2022,19545.454545454544,19681.81818181818,18818.181818181816,19272.727272727272,,,23369500
29/09/2022,20136.363636363636,20272.727272727272,19681.81818181818,19681.81818181818,,,10331300
28/09/2022,20181.81818181818,20409.090909090908,19636.363636363636,19818.181818181816,,,14067800
27/09/2022,20409.090909090908,20454.545454545452,20090.90909090909,20363.63636363636,,,9591600
26/09/2022,20409.090909090908,20545.454545454544,19863.63636363636,20363.63636363636,,,26407400
23/09/2022,20954.545454545452,21090.90909090909,20636.363636363636,20636.363636363636,,,15367100
22/09/2022,20636.363636363636,21000,20590.90909090909,20909.090909090908,,,12159400
21/09/2022,20818.181818181816,20863.63636363636,20636.363636363636,20818.181818181816,,,10096300
20/09/2022,20727.272727272724,20909.090909090908,20545.454545454544,20909.090909090908,,,13011000
19/09/2022,21000,21136.363636363636,20409.090909090908,20590.90909090909,,,27479100
16/09/2022,21272.727272727272,21454.545454545452,20909.090909090908,20909.090909090908,,,27510700
15/09/2022,21727.272727272724,21727.272727272724,21318.181818181816,21454.545454545452,,,13730400
14/09/2022,21136.363636363636,21636.363636363636,21136.363636363636,21545.454545454544,,,29192300
13/09/2022,21590.90909090909,21818.181818181816,21363.63636363636,21545.454545454544,,,17390100
12/09/2022,21727.272727272724,22090.90909090909,21636.363636363636,21636.363636363636,,,26490900
09/09/2022,21227.272727272724,21636.363636363636,21000,21636.363636363636,,,26518100
08/09/2022,21090.90909090909,21318.181818181816,20818.181818181816,21000,,,20565500
07/09/2022,21409.090909090908,21636.363636363636,20909.090909090908,20909.090909090908,,,25495500
06/09/2022,21818.181818181816,22000,21409.090909090908,21409.090909090908,,,15532900
05/09/2022,20954.545454545452,21909.090909090908,20954.545454545452,21727.272727272724,,,26282100
31/08/2022,20909.090909090908,21045.454545454544,20681.81818181818,20909.090909090908,,,15857200
30/08/2022,21000,21181.81818181818,20863.63636363636,20954.545454545452,,,15413700
29/08/2022,20954.545454545452,21136.363636363636,20590.90909090909,20909.090909090908,,,32793800
26/08/2022,21818.181818181816,21818.181818181816,21363.63636363636,21363.63636363636,,,16469800
25/08/2022,21590.90909090909,21863.63636363636,21454.545454545452,21681.81818181818,,,18559100
24/08/2022,21500,21590.90909090909,21363.63636363636,21363.63636363636,,,12225400
23/08/2022,21000,21500,21000,21500,,,16687400
22/08/2022,21500,21590.90909090909,21045.454545454544,21227.272727272724,,,24098700
19/08/2022,21909.090909090908,22045.454545454544,21500,21590.90909090909,,,32257200
18/08/2022,21909.090909090908,22136.363636363636,21863.63636363636,21954.545454545452,,,23768100
