NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
12/06/2024,73257.34121596045,73712.35575767448,72893.32958258921,73166.33830761764,100,0.001245330012453305,1336700
11/06/2024,73439.34703264605,74258.37320773133,73075.33539927483,73075.33539927483,0,0,2392880
10/06/2024,73530.34994098886,73712.35575767448,73075.33539927483,73075.33539927483,0,0,1115980
07/06/2024,73257.34121596045,73712.35575767448,73075.33539927483,73075.33539927483,0,0,874174
06/06/2024,74167.37029938852,74167.37029938852,72984.33249093202,73075.33539927483,-300,-0.003722084367245637,1056380
05/06/2024,73621.35284933167,74804.39065778817,73348.34412430324,73348.34412430324,-200,-0.0024752475247524774,1806354
04/06/2024,73166.33830761764,74531.38193275976,73075.33539927483,73530.34994098886,400,0.004975124378109541,1515420
03/06/2024,73621.35284933167,74349.37611607414,73166.33830761764,73166.33830761764,300,0.0037453183520599342,1706070
31/05/2024,74167.37029938852,74349.37611607414,72893.32958258921,72893.32958258921,-1000,-0.012330456226880449,1429754
30/05/2024,74531.38193275976,74895.39356613098,72893.32958258921,73803.35866601729,-1100,-0.01338199513381999,2355429
29/05/2024,75532.41392453064,76897.45754967276,73803.35866601729,74804.39065778817,300,0.00366300366300365,3752029
28/05/2024,74622.38484110257,74986.39647447379,73712.35575767448,74531.38193275976,900,0.011111111111111072,2252889
27/05/2024,71892.29759081833,73985.3644827029,71073.27141573305,73712.35575767448,2000,0.025316455696202445,2133968
24/05/2024,73257.34121596045,74167.37029938852,70800.26269070462,71892.29759081833,-900,-0.01126408010012514,2572842
23/05/2024,69708.22779059093,72711.3237659036,69526.22197390531,72711.3237659036,3300,0.04308093994778073,4014800
22/05/2024,70345.24814899059,70345.24814899059,69617.22488224812,69708.22779059093,-100,-0.0013037809647978849,832369
21/05/2024,69344.2161572197,70618.256874019,69162.21034053407,69799.23069893374,700,0.009210526315789558,1696938
20/05/2024,69253.21324887688,69890.23360727655,69162.21034053407,69162.21034053407,300,0.003963011889035695,1110709
17/05/2024,69344.2161572197,69344.2161572197,68707.19579882004,68889.20161550566,-200,-0.0026350461133070047,965162
16/05/2024,69162.21034053407,69617.22488224812,69071.20743219128,69071.20743219128,400,0.005298013245033095,1116739
15/05/2024,68434.18707379162,68980.20452384847,68161.17834876319,68707.19579882004,300,0.003989361702127603,883370
14/05/2024,68707.19579882004,69071.20743219128,68161.17834876319,68434.18707379162,0,0,785377
13/05/2024,69071.20743219128,69253.21324887688,68252.181257106,68434.18707379162,-300,-0.003973509933774877,630798
10/05/2024,69435.2190655625,69890.23360727655,68161.17834876319,68707.19579882004,-600,-0.007884362680683266,650937
09/05/2024,70527.25396567621,70527.25396567621,69253.21324887688,69253.21324887688,-1300,-0.01679586563307489,772400
08/05/2024,69526.22197390531,70618.256874019,68434.18707379162,70436.2510573334,1100,0.014416775884665833,1383100
07/05/2024,68616.19289047724,69435.2190655625,67979.17253207757,69435.2190655625,1500,0.020053475935828846,1496500
06/05/2024,67797.16671539196,68434.18707379162,67797.16671539196,68070.17544042038,600,0.008086253369272267,890300
03/05/2024,67433.15508202073,67888.16962373476,67251.14926533512,67524.15799036354,300,0.004059539918809252,514700
02/05/2024,66432.12309024984,67615.16089870635,66432.12309024984,67251.14926533512,400,0.0054421768707482165,692000
26/04/2024,67251.14926533512,67524.15799036354,66887.13763196388,66887.13763196388,-500,-0.006756756756756799,774000
25/04/2024,67888.16962373476,68161.17834876319,67342.15217367793,67342.15217367793,-600,-0.008042895442359255,808500
24/04/2024,68252.181257106,68252.181257106,67615.16089870635,67888.16962373476,400,0.005390835579514919,852300
23/04/2024,68707.19579882004,68707.19579882004,67342.15217367793,67524.15799036354,-800,-0.010666666666666713,474500
22/04/2024,68434.18707379162,68798.19870716285,68161.17834876319,68252.181257106,0,0,845200
19/04/2024,68343.18416544881,69344.2161572197,67979.17253207757,68252.181257106,-100,-0.0013315579227696217,884100
17/04/2024,69344.2161572197,69617.22488224812,68343.18416544881,68343.18416544881,-900,-0.011842105263157876,686000
16/04/2024,69344.2161572197,69981.23651561936,68252.181257106,69162.21034053407,0,0,1116000
15/04/2024,72711.3237659036,73348.34412430324,67524.15799036354,69162.21034053407,-3700,-0.046424090338770374,1096500
12/04/2024,71892.29759081833,72620.32085756079,71710.29177413271,72529.31794921798,900,0.011421319796954377,360000
11/04/2024,71801.29468247552,72165.30631584674,71528.2859574471,71710.29177413271,-400,-0.005050505050505083,645500
10/04/2024,72711.3237659036,73257.34121596045,72074.30340750393,72074.30340750393,-700,-0.008760951188986232,687900
09/04/2024,72802.3266742464,73257.34121596045,72347.31213253236,72711.3237659036,100,0.0012531328320801727,623600
08/04/2024,73712.35575767448,73712.35575767448,72620.32085756079,72620.32085756079,-1100,-0.013597033374536438,675700
05/04/2024,73712.35575767448,75714.41974121626,73166.33830761764,73621.35284933167,-600,-0.007361963190184007,1384300
04/04/2024,74622.38484110257,74986.39647447379,73803.35866601729,74167.37029938852,-300,-0.003667481662591676,751900
03/04/2024,75077.3993828166,75896.42555790188,74440.37902441695,74440.37902441695,-700,-0.00848484848484854,1761700
02/04/2024,73166.33830761764,75168.40229115941,72711.3237659036,75077.3993828166,1900,0.023573200992555776,1742200
01/04/2024,72984.33249093202,73439.34703264605,72620.32085756079,73348.34412430324,400,0.004987531172069737,747700
29/03/2024,73348.34412430324,73894.3615743601,72984.33249093202,72984.33249093202,-100,-0.001245330012453305,616400
28/03/2024,73166.33830761764,73439.34703264605,72711.3237659036,73075.33539927483,0,0,774800
27/03/2024,73894.3615743601,74349.37611607414,72893.32958258921,73075.33539927483,-400,-0.00495662949194553,843300
26/03/2024,73257.34121596045,73621.35284933167,72802.3266742464,73439.34703264605,300,0.003731343283582156,596500
25/03/2024,73257.34121596045,74076.36739104571,72893.32958258921,73166.33830761764,-100,-0.001242236024844745,972900
22/03/2024,73712.35575767448,74167.37029938852,73166.33830761764,73257.34121596045,-500,-0.006172839506172867,1235000
21/03/2024,74531.38193275976,74531.38193275976,73257.34121596045,73712.35575767448,0,0,938700
20/03/2024,72802.3266742464,73894.3615743601,72438.31504087517,73712.35575767448,1300,0.016311166875784266,1462300
19/03/2024,73712.35575767448,73712.35575767448,72529.31794921798,72529.31794921798,-500,-0.006234413965087282,986500
18/03/2024,74895.39356613098,75441.41101618783,72711.3237659036,72984.33249093202,-2100,-0.025516403402187082,2494200
15/03/2024,73985.3644827029,75441.41101618783,73439.34703264605,74895.39356613098,1300,0.016049382716049276,2398900
14/03/2024,72529.31794921798,74076.36739104571,72256.30922418955,73712.35575767448,2000,0.025316455696202445,3837000
13/03/2024,71346.28014076148,72074.30340750393,70982.26850739024,71892.29759081833,1100,0.01412066752246477,1230300
12/03/2024,70800.26269070462,71437.28304910428,70709.25978236181,70891.26559904743,100,0.0012853470437017567,1174600
11/03/2024,72347.31213253236,72347.31213253236,70800.26269070462,70800.26269070462,-1700,-0.021383647798742134,1514100
08/03/2024,73712.35575767448,74258.37320773133,72347.31213253236,72347.31213253236,-900,-0.011194029850746245,2105800
07/03/2024,72984.33249093202,73439.34703264605,72438.31504087517,73166.33830761764,300,0.0037453183520599342,1287100
06/03/2024,72256.30922418955,74258.37320773133,72256.30922418955,72893.32958258921,1100,0.013924050632911467,2289000
05/03/2024,70982.26850739024,72074.30340750393,70800.26269070462,71892.29759081833,1200,0.015424164524421524,2069600
04/03/2024,70800.26269070462,71437.28304910428,70709.25978236181,70800.26269070462,200,0.002577319587628857,1168700
01/03/2024,70800.26269070462,70800.26269070462,70345.24814899059,70618.256874019,200,0.0025839793281654533,991000
29/02/2024,71437.28304910428,71437.28304910428,70254.24524064778,70436.2510573334,-600,-0.007692307692307665,1286800
28/02/2024,70982.26850739024,72074.30340750393,70709.25978236181,70982.26850739024,400,0.005154639175257714,1570600
27/02/2024,69617.22488224812,70800.26269070462,69344.2161572197,70618.256874019,1400,0.018372703412073532,1154300
26/02/2024,69617.22488224812,69890.23360727655,68980.20452384847,69344.2161572197,-200,-0.002617801047120394,1094800
23/02/2024,71073.27141573305,71255.27723241867,69526.22197390531,69526.22197390531,-1500,-0.019255455712451908,1955100
22/02/2024,70982.26850739024,71619.2888657899,70527.25396567621,70891.26559904743,200,0.002574002574002643,1074600
21/02/2024,71528.2859574471,71528.2859574471,70527.25396567621,70709.25978236181,-900,-0.011450381679389277,1111900
20/02/2024,72347.31213253236,72529.31794921798,71164.27432407586,71528.2859574471,-700,-0.008827238335435084,1007300
19/02/2024,70163.24233230497,72347.31213253236,70072.23942396216,72165.30631584674,2700,0.03524804177545682,2373000
16/02/2024,68889.20161550566,70072.23942396216,68889.20161550566,69708.22779059093,900,0.011889035667107084,1013500
15/02/2024,68980.20452384847,69162.21034053407,68889.20161550566,68889.20161550566,0,0,549700
07/02/2024,68889.20161550566,68980.20452384847,68707.19579882004,68889.20161550566,0,0,474300
06/02/2024,68707.19579882004,69071.20743219128,68616.19289047724,68889.20161550566,500,0.0066489361702126715,796900
05/02/2024,68434.18707379162,68980.20452384847,68343.18416544881,68434.18707379162,0,0,638800
02/02/2024,69071.20743219128,69071.20743219128,68434.18707379162,68434.18707379162,-300,-0.003973509933774877,675400
01/02/2024,68707.19579882004,68889.20161550566,68525.18998213443,68707.19579882004,100,0.0013262599469496816,514700
31/01/2024,69617.22488224812,69617.22488224812,68616.19289047724,68616.19289047724,-1000,-0.01308900523560208,595700
30/01/2024,69253.21324887688,69708.22779059093,69253.21324887688,69526.22197390531,-200,-0.0026109660574412663,504300
29/01/2024,68525.18998213443,69799.23069893374,68525.18998213443,69708.22779059093,1400,0.018617021276595702,924600
26/01/2024,69162.21034053407,69617.22488224812,68434.18707379162,68434.18707379162,-200,-0.0026525198938992522,729000
25/01/2024,68980.20452384847,69253.21324887688,68616.19289047724,68616.19289047724,-400,-0.00527704485488123,548000
24/01/2024,69253.21324887688,69526.22197390531,68889.20161550566,68980.20452384847,-300,-0.003942181340341633,479600
23/01/2024,69526.22197390531,69799.23069893374,69162.21034053407,69253.21324887688,-200,-0.002621231979030192,763000
