NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
10/01/2023,73573.26996306608,74118.93080333604,73300.4395429311,73664.2134364444,300,0.0037174721189590088,1216000
09/01/2023,72663.83522928282,73391.38301630942,72391.00480914784,73391.38301630942,900,0.011278195488721776,948300
06/01/2023,73664.2134364444,73846.10038320106,72391.00480914784,72572.8917559045,-1400,-0.017241379310344862,1309700
05/01/2023,72118.17438901286,74027.98732995772,71845.34396887787,73846.10038320106,1900,0.023959646910466592,2469800
04/01/2023,71572.51354874289,72118.17438901286,71481.57007536457,72118.17438901286,800,0.010191082802547768,1153800
03/01/2023,69571.75713441972,71390.62660198624,69298.92671428474,71390.62660198624,2400,0.031537450722733285,1496000
30/12/2022,70935.90923509462,70935.90923509462,69207.98324090641,69207.98324090641,-900,-0.011688311688311637,1243300
29/12/2022,70390.24839482465,71117.79618185127,70026.47450131134,70026.47450131134,,,1329700
28/12/2022,69753.64408117638,70935.90923509462,69662.70060779805,70026.47450131134,,,1248500
27/12/2022,69844.5875545547,70935.90923509462,69117.03976752808,69662.70060779805,,,1586800
26/12/2022,69480.8136610414,70572.1353415813,69026.09629414976,69117.03976752808,,,1717600
23/12/2022,70117.41797468967,71117.79618185127,69298.92671428474,69298.92671428474,,,1561800
22/12/2022,72118.17438901286,72300.06133576951,70026.47450131134,70026.47450131134,,,1630400
21/12/2022,71208.7396562392,72012.8534039257,71030.04771230886,71208.7396562392,,,2305500
20/12/2022,69064.43632907515,71208.7396562392,68707.05244121449,70315.27993658751,,,3030300
19/12/2022,70136.58799265718,70136.58799265718,68796.39841317965,68796.39841317965,,,2422700
16/12/2022,69421.82021693583,70404.62590855268,69332.47424497065,69689.85813283133,,,3002000
15/12/2022,69243.1282730055,70762.00979641336,69064.43632907515,69332.47424497065,,,2595300
14/12/2022,70940.70174034369,70940.70174034369,69243.1282730055,69243.1282730055,,,3865200
13/12/2022,70225.93396462234,70940.70174034369,68975.09035710999,69689.85813283133,,,4051300
12/12/2022,71744.8154880302,73174.3510394729,70047.242020692,70136.58799265718,,,3942700
09/12/2022,72370.23729178638,73085.00506750774,71476.7775721347,71476.7775721347,,,2408500
08/12/2022,74157.15673108975,75050.61645074144,72370.23729178638,72370.23729178638,,,1677100
07/12/2022,74157.15673108975,75318.65436663694,73085.00506750774,73710.42687126392,,,1939600
06/12/2022,75944.07617039312,76033.4221423583,73710.42687126392,73710.42687126392,,,1395300
05/12/2022,75139.96242270661,76480.15200218413,75139.96242270661,75944.07617039312,,,2066000
02/12/2022,73531.73492733357,75050.61645074144,73263.69701143807,75050.61645074144,,,2600500
01/12/2022,72906.31312357739,74067.81075912458,72906.31312357739,73621.08089929874,,,2216800
30/11/2022,74157.15673108975,74157.15673108975,72816.96715161223,73978.46478715942,,,1995600
29/11/2022,72638.27520768189,74425.19464698526,71923.50743196055,74157.15673108975,,,2404200
